20.142, 26.871, 0
20.508, 24.182, 0
20.874, 21.584, 0
21.240, 20.442, 0
21.606, 20.919, 0
21.973, 21.474, 0
22.339, 21.641, 0
22.705, 21.519, 0
23.071, 21.226, 0
23.438, 20.723, 0
23.804, 19.738, 0
24.170, 18.319, 0
24.536, 17.394, 0
24.902, 18.011, 0
25.269, 19.209, 0
25.635, 19.752, 0
26.001, 19.254, 0
26.367, 17.887, 0
26.733, 17.098, 0
27.100, 18.667, 0
27.466, 20.993, 0
27.832, 22.609, 0
28.198, 23.294, 0
28.564, 23.150, 0
28.931, 22.391, 0
29.297, 21.500, 0
29.663, 21.154, 0
30.029, 21.461, 0
30.396, 21.749, 0
30.762, 21.430, 0
31.128, 20.166, 0
31.494, 17.702, 0
31.860, 14.038, 0
32.227, 12.568, 0
32.593, 15.866, 0
32.959, 18.846, 0
33.325, 20.693, 0
33.691, 21.765, 0
34.058, 22.502, 0
34.424, 23.291, 0
34.790, 24.212, 0
35.156, 25.000, 0
35.522, 25.367, 0
35.889, 25.210, 0
36.255, 24.682, 0
36.621, 24.191, 0
36.987, 24.108, 0
37.354, 24.343, 0
37.720, 24.556, 0
38.086, 24.605, 0
38.452, 24.529, 0
38.818, 24.323, 0
39.185, 23.889, 0
39.551, 23.258, 0
39.917, 22.833, 0
40.283, 23.075, 0
40.649, 23.787, 0
41.016, 24.535, 0
41.382, 25.349, 0
41.748, 26.424, 0
42.114, 27.571, 0
42.480, 28.344, 0
42.847, 28.436, 0
43.213, 27.785, 0
43.579, 26.618, 0
43.945, 25.563, 0
44.312, 25.286, 0
44.678, 25.760, 0
45.044, 26.588, 0
45.410, 27.364, 0
45.776, 27.471, 0
46.143, 26.010, 0
46.509, 21.645, 0
46.875, 23.246, 0
47.241, 30.710, 0
47.607, 35.214, 0
47.974, 37.932, 0
48.340, 39.452, 0
48.706, 40.056, 0
49.072, 39.917, 0
49.438, 39.178, 0
49.805, 37.981, 0
50.171, 36.436, 0
50.537, 34.564, 0
50.903, 32.274, 0
51.270, 29.566, 0
51.636, 27.013, 0
52.002, 25.602, 0
52.368, 24.737, 0
52.734, 23.160, 0
53.101, 22.099, 0
53.467, 24.577, 0
53.833, 27.591, 0
54.199, 29.310, 0
54.565, 29.746, 0
54.932, 29.140, 0
55.298, 27.869, 0
55.664, 26.566, 0
56.030, 25.672, 0
56.396, 24.805, 0
56.763, 23.482, 0
57.129, 22.403, 0
57.495, 23.238, 0
57.861, 25.049, 0
58.228, 26.209, 0
58.594, 26.362, 0
58.960, 25.719, 0
59.326, 24.925, 0
59.692, 24.758, 0
60.059, 25.031, 0
60.425, 24.821, 0
60.791, 23.453, 0
61.157, 20.768, 0
61.523, 19.527, 0
61.890, 22.661, 0
62.256, 25.564, 0
62.622, 27.029, 0
62.988, 27.226, 0
63.354, 26.342, 0
63.721, 24.671, 0
64.087, 22.993, 0
64.453, 22.328, 0
64.819, 22.378, 0
65.186, 22.402, 0
65.552, 22.881, 0
65.918, 24.535, 0
66.284, 26.586, 0
66.650, 28.076, 0
67.017, 28.687, 0
67.383, 28.407, 0
67.749, 27.429, 0
68.115, 26.381, 0
68.481, 26.249, 0
68.848, 26.997, 0
69.214, 27.649, 0
69.580, 27.621, 0
69.946, 26.753, 0
70.312, 25.088, 0
70.679, 22.966, 0
71.045, 21.303, 0
71.411, 20.826, 0
71.777, 20.818, 0
72.144, 20.401, 0
72.510, 19.397, 0
72.876, 18.278, 0
73.242, 17.999, 0
73.608, 18.697, 0
73.975, 19.404, 0
74.341, 19.390, 0
74.707, 18.306, 0
75.073, 15.928, 0
75.439, 12.755, 0
75.806, 12.602, 0
76.172, 15.226, 0
76.538, 16.894, 0
76.904, 17.132, 0
77.271, 16.078, 0
77.637, 14.048, 0
78.003, 12.296, 0
78.369, 12.602, 0
78.735, 13.810, 0
79.102, 14.403, 0
79.468, 14.089, 0
79.834, 12.986, 0
80.200, 11.397, 0
80.566, 9.874, 0
80.933, 9.000, 0
81.299, 8.778, 0
81.665, 8.819, 0
82.031, 8.988, 0
82.397, 9.347, 0
82.764, 9.762, 0
83.130, 9.938, 0
83.496, 9.774, 0
83.862, 9.711, 0
84.229, 10.498, 0
84.595, 11.988, 0
84.961, 13.330, 0
85.327, 14.028, 0
85.693, 13.953, 0
86.060, 13.136, 0
86.426, 11.704, 0
86.792, 9.964, 0
87.158, 8.622, 0
87.524, 8.490, 0
87.891, 9.287, 0
88.257, 9.987, 0
88.623, 9.971, 0
88.989, 9.200, 0
89.355, 8.634, 0
89.722, 9.840, 0
90.088, 11.983, 0
90.454, 13.611, 0
90.820, 14.389, 0
91.187, 14.446, 0
91.553, 14.061, 0
91.919, 13.516, 0
92.285, 12.931, 0
92.651, 12.275, 0
93.018, 11.605, 0
93.384, 11.040, 0
93.750, 10.410, 0
94.116, 9.293, 0
94.482, 8.018, 0
94.849, 8.615, 0
95.215, 10.690, 0
95.581, 11.881, 0
95.947, 11.555, 0
96.313, 11.149, 0
96.680, 14.016, 0
97.046, 17.788, 0
97.412, 20.312, 0
97.778, 21.469, 0
98.145, 21.388, 0
98.511, 20.302, 0
98.877, 19.096, 0
99.243, 19.416, 0
99.609, 20.870, 0
99.976, 21.863, 0
100.342, 21.787, 0
100.708, 20.469, 0
101.074, 17.767, 0
101.440, 13.864, 0
101.807, 11.836, 0
102.173, 13.751, 0
102.539, 15.556, 0
102.905, 16.535, 0
103.271, 17.083, 0
103.638, 17.394, 0
104.004, 17.394, 0
104.370, 16.972, 0
104.736, 16.186, 0
105.103, 15.267, 0
105.469, 14.339, 0
105.835, 13.057, 0
106.201, 10.777, 0
106.567, 8.362, 0
106.934, 11.107, 0
107.300, 15.238, 0
107.666, 17.817, 0
108.032, 18.959, 0
108.398, 18.901, 0
108.765, 17.934, 0
109.131, 16.878, 0
109.497, 17.071, 0
109.863, 18.300, 0
110.229, 19.338, 0
110.596, 19.770, 0
110.962, 19.782, 0
111.328, 19.790, 0
111.694, 20.041, 0
112.061, 20.368, 0
112.427, 20.428, 0
112.793, 19.969, 0
113.159, 18.825, 0
113.525, 16.917, 0
113.892, 14.986, 0
114.258, 15.888, 0
114.624, 19.020, 0
114.990, 21.663, 0
115.356, 23.293, 0
115.723, 23.966, 0
116.089, 23.774, 0
116.455, 22.840, 0
116.821, 21.500, 0
117.188, 20.629, 0
117.554, 21.083, 0
117.920, 22.352, 0
118.286, 23.535, 0
118.652, 24.262, 0
119.019, 24.459, 0
119.385, 24.151, 0
119.751, 23.512, 0
120.117, 23.008, 0
120.483, 23.219, 0
120.850, 24.061, 0
121.216, 24.870, 0
121.582, 25.189, 0
121.948, 24.947, 0
122.314, 24.467, 0
122.681, 24.455, 0
123.047, 25.269, 0
123.413, 26.352, 0
123.779, 27.080, 0
124.146, 27.222, 0
124.512, 26.821, 0
124.878, 26.129, 0
125.244, 25.562, 0
125.610, 25.396, 0
125.977, 25.451, 0
126.343, 25.377, 0
126.709, 25.054, 0
127.075, 24.731, 0
127.441, 24.870, 0
127.808, 25.598, 0
128.174, 26.521, 0
128.540, 27.265, 0
128.906, 27.743, 0
129.272, 28.076, 0
129.639, 28.427, 0
130.005, 28.826, 0
130.371, 29.151, 0
130.737, 29.280, 0
131.104, 29.221, 0
131.470, 29.150, 0
131.836, 29.274, 0
132.202, 29.605, 0
132.568, 29.948, 0
132.935, 30.128, 0
133.301, 30.154, 0
133.667, 30.226, 0
134.033, 30.570, 0
134.399, 31.172, 0
134.766, 31.789, 0
135.132, 32.195, 0
135.498, 32.325, 0
135.864, 32.286, 0
136.230, 32.297, 0
136.597, 32.521, 0
136.963, 32.903, 0
137.329, 33.260, 0
137.695, 33.498, 0
138.062, 33.687, 0
138.428, 33.987, 0
138.794, 34.451, 0
139.160, 34.949, 0
139.526, 35.299, 0
139.893, 35.426, 0
140.259, 35.403, 0
140.625, 35.402, 0
140.991, 35.543, 0
141.357, 35.779, 0
141.724, 35.967, 0
142.090, 36.037, 0
142.456, 36.078, 0
142.822, 36.281, 0
143.188, 36.739, 0
143.555, 37.322, 0
143.921, 37.804, 0
144.287, 38.057, 0
144.653, 38.109, 0
145.020, 38.133, 0
145.386, 38.320, 0
145.752, 38.701, 0
146.118, 39.119, 0
146.484, 39.400, 0
146.851, 39.488, 0
147.217, 39.469, 0
147.583, 39.498, 0
147.949, 39.671, 0
148.315, 39.944, 0
148.682, 40.204, 0
149.048, 40.389, 0
149.414, 40.531, 0
149.780, 40.702, 0
150.146, 40.929, 0
150.513, 41.159, 0
150.879, 41.316, 0
151.245, 41.381, 0
151.611, 41.428, 0
151.978, 41.578, 0
152.344, 41.889, 0
152.710, 42.285, 0
153.076, 42.619, 0
153.442, 42.790, 0
153.809, 42.797, 0
154.175, 42.746, 0
154.541, 42.786, 0
154.907, 42.999, 0
155.273, 43.330, 0
155.640, 43.648, 0
156.006, 43.853, 0
156.372, 43.928, 0
156.738, 43.928, 0
157.104, 43.946, 0
157.471, 44.054, 0
157.837, 44.257, 0
158.203, 44.496, 0
158.569, 44.702, 0
158.936, 44.836, 0
159.302, 44.910, 0
159.668, 44.978, 0
160.034, 45.098, 0
160.400, 45.295, 0
160.767, 45.538, 0
161.133, 45.762, 0
161.499, 45.911, 0
161.865, 45.969, 0
162.231, 45.966, 0
162.598, 45.959, 0
162.964, 46.008, 0
163.330, 46.132, 0
163.696, 46.311, 0
164.062, 46.499, 0
164.429, 46.657, 0
164.795, 46.772, 0
165.161, 46.855, 0
165.527, 46.935, 0
165.894, 47.044, 0
166.260, 47.192, 0
166.626, 47.365, 0
166.992, 47.528, 0
167.358, 47.651, 0
167.725, 47.728, 0
168.091, 47.786, 0
168.457, 47.870, 0
168.823, 48.007, 0
169.189, 48.186, 0
169.556, 48.363, 0
169.922, 48.499, 0
170.288, 48.588, 0
170.654, 48.659, 0
171.021, 48.736, 0
171.387, 48.809, 0
171.753, 48.836, 0
172.119, 48.777, 0
172.485, 48.646, 0
172.852, 48.524, 0
173.218, 48.526, 0
173.584, 48.704, 0
173.950, 48.990, 0
174.316, 49.250, 0
174.683, 49.383, 0
175.049, 49.374, 0
175.415, 49.293, 0
175.781, 49.251, 0
176.147, 49.328, 0
176.514, 49.504, 0
176.880, 49.686, 0
177.246, 49.792, 0
177.612, 49.804, 0
177.979, 49.778, 0
178.345, 49.798, 0
178.711, 49.914, 0
179.077, 50.097, 0
179.443, 50.266, 0
179.810, 50.354, 0
180.176, 50.351, 0
180.542, 50.306, 0
180.908, 50.299, 0
181.274, 50.380, 0
181.641, 50.534, 0
182.007, 50.688, 0
182.373, 50.771, 0
182.739, 50.760, 0
183.105, 50.693, 0
183.472, 50.651, 0
183.838, 50.706, 0
184.204, 50.858, 0
184.570, 51.034, 0
184.937, 51.151, 0
185.303, 51.174, 0
185.669, 51.140, 0
186.035, 51.135, 0
186.401, 51.227, 0
186.768, 51.401, 0
187.134, 51.576, 0
187.500, 51.671, 0
187.866, 51.672, 0
188.232, 51.637, 0
188.599, 51.651, 0
188.965, 51.755, 0
189.331, 51.902, 0
189.697, 52.002, 0
190.063, 52.004, 0
190.430, 51.938, 0
190.796, 51.896, 0
191.162, 51.963, 0
191.528, 52.131, 0
191.895, 52.305, 0
192.261, 52.388, 0
192.627, 52.354, 0
192.993, 52.267, 0
193.359, 52.233, 0
193.726, 52.316, 0
194.092, 52.474, 0
194.458, 52.607, 0
194.824, 52.644, 0
195.190, 52.590, 0
195.557, 52.525, 0
195.923, 52.533, 0
196.289, 52.638, 0
196.655, 52.783, 0
197.021, 52.886, 0
197.388, 52.907, 0
197.754, 52.863, 0
198.120, 52.813, 0
198.486, 52.811, 0
198.853, 52.873, 0
199.219, 52.979, 0
199.585, 53.102, 0
199.951, 53.222, 0
200.317, 53.328, 0
200.684, 53.406, 0
201.050, 53.444, 0
201.416, 53.438, 0
201.782, 53.406, 0
202.148, 53.385, 0
202.515, 53.400, 0
202.881, 53.452, 0
203.247, 53.510, 0
203.613, 53.544, 0
203.979, 53.547, 0
204.346, 53.545, 0
204.712, 53.574, 0
205.078, 53.650, 0
205.444, 53.754, 0
205.811, 53.847, 0
206.177, 53.895, 0
206.543, 53.895, 0
206.909, 53.872, 0
207.275, 53.867, 0
207.642, 53.906, 0
208.008, 53.989, 0
208.374, 54.088, 0
208.740, 54.167, 0
209.106, 54.202, 0
209.473, 54.196, 0
209.839, 54.173, 0
210.205, 54.167, 0
210.571, 54.205, 0
210.938, 54.287, 0
211.304, 54.388, 0
211.670, 54.473, 0
212.036, 54.517, 0
212.402, 54.521, 0
212.769, 54.507, 0
213.135, 54.505, 0
213.501, 54.535, 0
213.867, 54.593, 0
214.233, 54.658, 0
214.600, 54.706, 0
214.966, 54.727, 0
215.332, 54.732, 0
215.698, 54.746, 0
216.064, 54.790, 0
216.431, 54.863, 0
216.797, 54.944, 0
217.163, 55.007, 0
217.529, 55.043, 0
217.896, 55.062, 0
218.262, 55.091, 0
218.628, 55.145, 0
218.994, 55.214, 0
219.360, 55.269, 0
219.727, 55.285, 0
220.093, 55.264, 0
220.459, 55.241, 0
220.825, 55.258, 0
221.191, 55.328, 0
221.558, 55.420, 0
221.924, 55.478, 0
222.290, 55.465, 0
222.656, 55.388, 0
223.022, 55.304, 0
223.389, 55.279, 0
223.755, 55.343, 0
224.121, 55.459, 0
224.487, 55.561, 0
224.854, 55.602, 0
225.220, 55.583, 0
225.586, 55.550, 0
225.952, 55.561, 0
226.318, 55.642, 0
226.685, 55.770, 0
227.051, 55.893, 0
227.417, 55.970, 0
227.783, 55.989, 0
228.149, 55.966, 0
228.516, 55.929, 0
228.882, 55.903, 0
229.248, 55.899, 0
229.614, 55.915, 0
229.980, 55.945, 0
230.347, 55.981, 0
230.713, 56.014, 0
231.079, 56.038, 0
231.445, 56.055, 0
231.812, 56.077, 0
232.178, 56.114, 0
232.544, 56.169, 0
232.910, 56.224, 0
233.276, 56.262, 0
233.643, 56.274, 0
234.009, 56.277, 0
234.375, 56.299, 0
234.741, 56.352, 0
235.107, 56.420, 0
235.474, 56.471, 0
235.840, 56.477, 0
236.206, 56.452, 0
236.572, 56.439, 0
236.938, 56.477, 0
237.305, 56.567, 0
237.671, 56.664, 0
238.037, 56.714, 0
238.403, 56.699, 0
238.770, 56.651, 0
239.136, 56.627, 0
239.502, 56.659, 0
239.868, 56.728, 0
240.234, 56.783, 0
240.601, 56.790, 0
240.967, 56.765, 0
241.333, 56.763, 0
241.699, 56.822, 0
242.065, 56.928, 0
242.432, 57.021, 0
242.798, 57.049, 0
243.164, 57.013, 0
243.530, 56.967, 0
243.896, 56.978, 0
244.263, 57.067, 0
244.629, 57.185, 0
244.995, 57.257, 0
245.361, 57.239, 0
245.728, 57.148, 0
246.094, 57.052, 0
246.460, 57.028, 0
246.826, 57.101, 0
247.192, 57.227, 0
247.559, 57.336, 0
247.925, 57.378, 0
248.291, 57.355, 0
248.657, 57.313, 0
249.023, 57.316, 0
249.390, 57.396, 0
249.756, 57.528, 0
250.122, 57.647, 0
250.488, 57.694, 0
250.854, 57.651, 0
251.221, 57.555, 0
251.587, 57.484, 0
251.953, 57.504, 0
252.319, 57.612, 0
252.686, 57.740, 0
253.052, 57.807, 0
253.418, 57.776, 0
253.784, 57.685, 0
254.150, 57.615, 0
254.517, 57.638, 0
254.883, 57.750, 0
255.249, 57.879, 0
255.615, 57.950, 0
255.981, 57.939, 0
256.348, 57.883, 0
256.714, 57.848, 0
257.080, 57.874, 0
257.446, 57.944, 0
257.812, 58.005, 0
258.179, 58.025, 0
258.545, 58.012, 0
258.911, 58.008, 0
259.277, 58.040, 0
259.644, 58.101, 0
260.010, 58.152, 0
260.376, 58.165, 0
260.742, 58.148, 0
261.108, 58.139, 0
261.475, 58.177, 0
261.841, 58.260, 0
262.207, 58.348, 0
262.573, 58.396, 0
262.939, 58.391, 0
263.306, 58.360, 0
263.672, 58.347, 0
264.038, 58.381, 0
264.404, 58.452, 0
264.771, 58.524, 0
265.137, 58.568, 0
265.503, 58.578, 0
265.869, 58.579, 0
