20,-1.5
20.144928,-1.4
20.290907,-1.3
20.437943,-1.2
20.586044,-1.1
20.73522,-0.9
20.885475,-0.7
21.036819,-0.6
21.18926,-0.5
21.342806,-0.4
21.497465,-0.3
21.653244,-0.1
21.810152,0
21.968197,0.2
22.127388,0.3
22.287733,0.4
22.44924,0.6
22.611916,0.7
22.77577,0.8
22.940813,1
23.107052,1.1
23.274494,1.2
23.443151,1.4
23.613029,1.5
23.78414,1.6
23.95649,1.8
24.130089,1.9
24.304945,2
24.48107,2.1
24.65847,2.2
24.837156,2.4
25.017136,2.5
25.19842,2.6
25.381018,2.7
25.564939,2.7
25.750193,2.8
25.936789,2.9
26.124737,3
26.314047,3.1
26.50473,3.1
26.696795,3.2
26.890251,3.3
27.08511,3.4
27.28138,3.5
27.479073,3.6
27.678198,3.6
27.878765,3.7
28.080786,3.7
28.284271,3.7
28.489231,3.8
28.695675,3.9
28.903616,3.9
29.113064,4
29.32403,4.1
29.536524,4.1
29.750557,4.2
29.966143,4.2
30.18329,4.2
30.402012,4.3
30.622318,4.4
30.844221,4.5
31.067732,4.6
31.292862,4.6
31.519623,4.6
31.748028,4.7
31.978086,4.8
32.209812,4.9
32.443218,4.9
32.678314,5
32.915115,5.1
33.153633,5.2
33.393879,5.2
33.635864,5.3
33.879604,5.4
34.125111,5.4
34.372395,5.5
34.621471,5.5
34.872353,5.5
35.125053,5.6
35.379585,5.6
35.63596,5.6
35.894192,5.7
36.154297,5.6
36.416286,5.7
36.680176,5.6
36.945976,5.6
37.213703,5.6
37.483368,5.6
37.75499,5.6
38.02858,5.6
38.30415,5.5
38.581718,5.5
38.861298,5.5
39.142902,5.5
39.426548,5.5
39.71225,5.5
40.000023,5.5
40.289879,5.6
40.581837,5.6
40.875908,5.6
41.172112,5.7
41.470463,5.7
41.770973,5.7
42.073662,5.9
42.378544,5.9
42.685635,6
42.994953,6
43.306511,6.1
43.620327,6.2
43.936417,6.2
44.254799,6.2
44.575489,6.3
44.898502,6.3
